timestamp,open,high,low,close,volume,Dividends,Stock Splits,"('timestamp', '')","('open', 'EURUSD=X')","('high', 'EURUSD=X')","('low', 'EURUSD=X')","('close', 'EURUSD=X')","('volume', 'EURUSD=X')",fib_0.0,fib_0.0_norm,fib_0.236,fib_0.236_norm,fib_0.382,fib_0.382_norm,fib_0.5,fib_0.5_norm,fib_0.618,fib_0.618_norm,fib_0.786,fib_0.786_norm,fib_1.0,fib_1.0_norm,fib_1.272,fib_1.272_norm,fib_1.618,fib_1.618_norm,fib_-0.272,fib_-0.272_norm,Fibonacci,fibonacci_norm,Fibonacci_score,RSI,RSI_norm,RSI_score,SMA,ATR,SMA_norm,ATR_norm,SMA_score,ATR_score,support,resistance,support_norm,resistance_norm,support_resistance_score,price_change,volume_change,rolling_close_std,rolling_volume,trend,wyckoff_phase,wyckoff_score,ML_TP,ML_SL,ML_CONFIDENCE_SCORE,ML_MARKET_BIAS_SCORE
2025-01-03 00:00:00+00:00,1.0264,1.031,1.02524,1.03066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1727453470230105,-15.772526449291128,1.174871331214905,-16.00852644929114,1.17618655872345,-16.154526449291136,1.177249550819397,-16.272526449291117,1.1783125429153443,-16.390526449291123,1.1798259553909303,-16.558526449291133,1.1817537546157837,-16.772526449291128,1.184204041481018,-17.044526449291126,1.1873209505081175,-17.390526449291123,1.1702950601577762,-15.500526449291131,1.02812,1.1772891878128053,1.0,43.25068870523411,0.43250688705234114,-1,0.0,0.007059285714285712,0.5,1.0,1.0,0.0,1.1727453470230105,1.1817537546157837,-15.772526449291128,16.772526449291128,16.772526449291128,0.004355918494625799,,,,,neutral,0.5,0.0,0.0,0,0
2025-01-06 00:00:00+00:00,1.0302,1.04368,1.0294,1.03898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1727453470230105,-14.848944793563803,1.174871331214905,-15.084944793563814,1.17618655872345,-15.23094479356381,1.177249550819397,-15.34894479356379,1.1783125429153443,-15.466944793563796,1.1798259553909303,-15.634944793563808,1.1817537546157837,-15.848944793563803,1.184204041481018,-16.1209447935638,1.1873209505081175,-16.466944793563794,1.1702950601577762,-14.576944793563804,1.03654,1.1772891878128053,1.0,54.769455964869564,0.5476945596486956,0,1.0375542857142857,0.007059285714285712,0.0013741105456789241,1.0,0.002748221091357861,0.0,1.1727453470230105,1.1817537546157837,-14.848944793563803,15.848944793563803,15.848944793563803,0.00807249723478165,,,,,neutral,0.5,0.0,0.0,0,0
2025-01-07 00:00:00+00:00,1.03884,1.04344,1.0339,1.03394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1727453470230105,-15.408422142706304,1.174871331214905,-15.644422142706315,1.17618655872345,-15.790422142706309,1.177249550819397,-15.908422142706291,1.1783125429153443,-16.026422142706295,1.1798259553909303,-16.19442214270631,1.1817537546157837,-16.408422142706304,1.184204041481018,-16.680422142706302,1.1873209505081175,-17.026422142706295,1.1702950601577762,-15.136422142706305,1.03867,1.1772891878128053,1.0,48.77253964805578,0.48772539648055785,0,1.0374735714285714,0.007059285714285712,0.0,1.0,0.0,0.0,1.1727453470230105,1.1817537546157837,-15.408422142706304,16.408422142706304,16.408422142706304,-0.004850911470865582,,,,,neutral,0.5,0.0,0.0,0,0
2025-01-08 00:00:00+00:00,1.03398,1.03575,1.02728,1.03178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1727453470230105,-15.648198149481681,1.174871331214905,-15.884198149481692,1.17618655872345,-16.030198149481688,1.177249550819397,-16.14819814948167,1.1783125429153443,-16.266198149481674,1.1798259553909303,-16.434198149481688,1.1817537546157837,-16.648198149481683,1.184204041481018,-16.920198149481678,1.1873209505081175,-17.266198149481674,1.1702950601577762,-15.376198149481683,1.031515,1.1772891878128053,1.0,45.477653039610274,0.4547765303961027,0,1.0371685714285714,0.0071164285714285635,0.0,1.0,0.0,0.0,1.1727453470230105,1.1817537546157837,-15.648198149481681,16.648198149481683,16.64819814948168,-0.002089096079076258,,,,,neutral,0.5,0.0,0.0,0,0
2025-01-09 00:00:00+00:00,1.03177,1.03215,1.02834,1.0299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1727453470230105,-15.856892081304666,1.174871331214905,-16.09289208130468,1.17618655872345,-16.238892081304673,1.177249550819397,-16.356892081304654,1.1783125429153443,-16.47489208130466,1.1798259553909303,-16.642892081304673,1.1817537546157837,-16.856892081304668,1.184204041481018,-17.128892081304667,1.1873209505081175,-17.47489208130466,1.1702950601577762,-15.58489208130467,1.0302449999999999,1.1772891878128053,1.0,35.31615925058547,0.3531615925058547,-1,1.0362728571428572,0.006639285714285689,0.0,1.0,0.0,0.0,1.1727453470230105,1.1817537546157837,-15.856892081304666,16.856892081304668,16.856892081304665,-0.0018220938572175438,,,,,neutral,0.5,0.0,0.0,0,0
2025-01-10 00:00:00+00:00,1.0299,1.03118,1.02124,1.0244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1727453470230105,-16.46743283929749,1.174871331214905,-16.703432839297502,1.17618655872345,-16.849432839297496,1.177249550819397,-16.967432839297476,1.1783125429153443,-17.085432839297482,1.1798259553909303,-17.253432839297496,1.1817537546157837,-17.46743283929749,1.184204041481018,-17.73943283929749,1.1873209505081175,-18.085432839297482,1.1702950601577762,-16.195432839297492,1.0262099999999998,1.1772891878128053,1.0,32.612456747404764,0.3261245674740476,-1,1.0351242857142857,0.006910714285714278,0.0,1.0,0.0,0.0,1.1727453470230105,1.1817537546157837,-16.46743283929749,17.46743283929749,17.46743283929749,-0.005340324303330424,,,,,neutral,0.5,0.0,0.0,0,0
2025-01-13 00:00:00+00:00,1.02402,1.025,1.01772,1.02441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1727453470230105,-16.466322765192043,1.174871331214905,-16.702322765192054,1.17618655872345,-16.848322765192048,1.177249550819397,-16.96632276519203,1.1783125429153443,-17.084322765192034,1.1798259553909303,-17.252322765192048,1.1817537546157837,-17.466322765192043,1.184204041481018,-17.738322765192038,1.1873209505081175,-18.084322765192034,1.1702950601577762,-16.194322765192044,1.02136,1.1772891878128053,1.0,32.89731850882934,0.32897318508829343,-1,1.0340035714285716,0.0072399999999999765,0.0,1.0,0.0,0.0,1.1727453470230105,1.1817537546157837,-16.466322765192043,17.466322765192043,17.466322765192043,9.76181179224156e-06,,,,,neutral,0.5,0.0,0.0,0,0
2025-01-14 00:00:00+00:00,1.02407,1.03086,1.02382,1.03076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1727453470230105,-15.761425708236715,1.174871331214905,-15.997425708236726,1.17618655872345,-16.143425708236723,1.177249550819397,-16.261425708236704,1.1783125429153443,-16.37942570823671,1.1798259553909303,-16.54742570823672,1.1817537546157837,-16.761425708236715,1.184204041481018,-17.033425708236713,1.1873209505081175,-17.37942570823671,1.1702950601577762,-15.489425708236716,1.0273400000000001,1.1772891878128053,1.0,41.057066258138505,0.410570662581385,-1,1.0333364285714286,0.007621428571428572,0.0,1.0,0.0,0.0,1.1727453470230105,1.1817537546157837,-15.761425708236715,16.761425708236715,16.761425708236715,0.006198689977645611,,0.005936279957754907,0.0,,neutral,0.5,0.0,0.0,0,0
2025-01-15 00:00:00+00:00,1.03074,1.03544,1.02588,1.02861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1727453470230105,-16.00009164090662,1.174871331214905,-16.236091640906633,1.17618655872345,-16.382091640906626,1.177249550819397,-16.500091640906607,1.1783125429153443,-16.618091640906613,1.1798259553909303,-16.786091640906626,1.1817537546157837,-17.00009164090662,1.184204041481018,-17.272091640906616,1.1873209505081175,-17.618091640906613,1.1702950601577762,-15.728091640906621,1.03066,1.1772891878128053,1.0,37.000191314329406,0.37000191314329406,-1,1.032365714285714,0.00801857142857143,0.0,1.0,0.0,0.0,1.1727453470230105,1.1817537546157837,-16.00009164090662,17.00009164090662,17.00009164090662,-0.0020858395746826686,,0.006108248499925542,0.0,-0.00032300000000007323,neutral,0.5,0.0,0.0,0,0
2025-01-16 00:00:00+00:00,1.0288,1.03151,1.02604,1.0299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1727453470230105,-15.856892081304666,1.174871331214905,-16.09289208130468,1.17618655872345,-16.238892081304673,1.177249550819397,-16.356892081304654,1.1783125429153443,-16.47489208130466,1.1798259553909303,-16.642892081304673,1.1817537546157837,-16.856892081304668,1.184204041481018,-17.128892081304667,1.1873209505081175,-17.47489208130466,1.1702950601577762,-15.58489208130467,1.028775,1.1772891878128053,1.0,38.298669664605676,0.3829866966460568,-1,1.0314735714285714,0.008127857142857131,0.0,1.0,0.0,0.0,1.1727453470230105,1.1817537546157837,-15.856892081304666,16.856892081304668,16.856892081304665,0.001254119637180251,,0.0061922320607949895,0.0,-0.00030749999999990507,neutral,0.5,0.0,0.0,0,0
2025-01-17 00:00:00+00:00,1.02965,1.03306,1.0265,1.0271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1727453470230105,-16.167712830828297,1.174871331214905,-16.403712830828308,1.17618655872345,-16.549712830828305,1.177249550819397,-16.667712830828286,1.1783125429153443,-16.78571283082829,1.1798259553909303,-16.9537128308283,1.1817537546157837,-17.167712830828297,1.184204041481018,-17.439712830828295,1.1873209505081175,-17.78571283082829,1.1702950601577762,-15.8957128308283,1.0297800000000001,1.1772891878128053,1.0,37.53213367609245,0.3753213367609245,-1,1.0305035714285713,0.007974999999999986,0.0,1.0,0.0,0.0,1.1727453470230105,1.1817537546157837,-16.167712830828297,17.167712830828297,17.167712830828297,-0.002718710554422854,,0.006095447826905482,0.0,-0.0007669999999997401,neutral,0.5,0.0,0.0,0,0
2025-01-20 00:00:00+00:00,1.02831,1.04342,1.02659,1.04155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1727453470230105,-14.563655748465345,1.174871331214905,-14.799655748465357,1.17618655872345,-14.945655748465352,1.177249550819397,-15.063655748465333,1.1783125429153443,-15.181655748465339,1.1798259553909303,-15.34965574846535,1.1817537546157837,-15.563655748465345,1.184204041481018,-15.835655748465342,1.1873209505081175,-16.18165574846534,1.1702950601577762,-14.291655748465347,1.035005,1.1772891878128053,1.0,54.98817966903067,0.5498817966903067,0,1.0309557142857142,0.008601428571428569,0.010276179245609892,1.0,0.020552358491219835,0.0,1.1727453470230105,1.1817537546157837,-14.563655748465345,15.563655748465345,15.563655748465345,0.014068737221302863,,0.006162872941635034,0.0,5.3499999999928605e-05,neutral,0.5,0.0,0.0,0,0
2025-01-21 00:00:00+00:00,1.04156,1.04343,1.03518,1.03876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1727453470230105,-14.873366423883526,1.174871331214905,-15.109366423883538,1.17618655872345,-15.255366423883533,1.177249550819397,-15.373366423883514,1.1783125429153443,-15.49136642388352,1.1798259553909303,-15.659366423883531,1.1817537546157837,-15.873366423883526,1.184204041481018,-16.145366423883527,1.1873209505081175,-16.49136642388352,1.1702950601577762,-14.60136642388353,1.0393050000000001,1.1772891878128053,1.0,52.68800966475384,0.5268800966475384,0,1.03121,0.00914071428571428,0.007321496106515594,1.0,0.014642992213031225,0.0,1.1727453470230105,1.1817537546157837,-14.873366423883526,15.873366423883526,15.873366423883526,-0.002678700014401736,,0.006096600670606731,0.0,-6.70000000002613e-05,neutral,0.5,0.0,0.0,0,0
2025-01-22 00:00:00+00:00,1.04285,1.04573,1.03918,1.04077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1727453470230105,-14.650241528689781,1.174871331214905,-14.886241528689792,1.17618655872345,-15.032241528689788,1.177249550819397,-15.150241528689769,1.1783125429153443,-15.268241528689774,1.1798259553909303,-15.436241528689786,1.1817537546157837,-15.650241528689781,1.184204041481018,-15.92224152868978,1.1873209505081175,-16.268241528689774,1.1702950601577762,-14.378241528689783,1.042455,1.1772891878128053,1.0,62.31003039513676,0.6231003039513676,1,1.0322514285714284,0.00855428571428572,0.008252419122694525,1.0,0.016504838245389064,0.0,1.1727453470230105,1.1817537546157837,-14.650241528689781,15.650241528689781,15.650241528689781,0.0019349994223882838,,0.006135701392583221,0.0,3.350000000024167e-05,neutral,0.5,0.0,0.0,0,0
2025-01-23 00:00:00+00:00,1.0408,1.0438,1.03717,1.04148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1727453470230105,-14.571426267203437,1.174871331214905,-14.807426267203448,1.17618655872345,-14.953426267203444,1.177249550819397,-15.071426267203424,1.1783125429153443,-15.18942626720343,1.1798259553909303,-15.357426267203442,1.1817537546157837,-15.571426267203437,1.184204041481018,-15.843426267203435,1.1873209505081175,-16.18942626720343,1.1702950601577762,-14.299426267203438,1.0404849999999999,1.1772891878128053,1.0,59.75477821853588,0.5975477821853589,1,1.0330242857142857,0.008616428571428589,0.008185397383825803,1.0,0.016370794767651575,0.0,1.1727453470230105,1.1817537546157837,-14.571426267203437,15.571426267203437,15.571426267203437,0.0006821872267648299,,0.006084921311604717,0.0,-3.6000000000147026e-05,neutral,0.5,0.0,0.0,0,0
2025-01-24 00:00:00+00:00,1.04147,1.05214,1.04112,1.04919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1727453470230105,-13.71555913190804,1.174871331214905,-13.951559131908052,1.17618655872345,-14.097559131908048,1.177249550819397,-14.215559131908028,1.1783125429153443,-14.333559131908034,1.1798259553909303,-14.501559131908046,1.1817537546157837,-14.71555913190804,1.184204041481018,-14.98755913190804,1.1873209505081175,-15.333559131908034,1.1702950601577762,-13.443559131908042,1.04663,1.1772891878128053,1.0,59.30720145852325,0.5930720145852325,1,1.0337535714285715,0.008383571428571459,0.014932406521311035,1.0,0.029864813042622118,0.0,1.1727453470230105,1.1817537546157837,-13.71555913190804,14.71555913190804,14.71555913190804,0.007402926604447524,,0.006753200722620382,0.0,0.000340000000000229,neutral,0.5,0.0,0.0,0,0
2025-01-27 00:00:00+00:00,1.0479,1.05334,1.04536,1.04916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1727453470230105,-13.718889354224363,1.174871331214905,-13.954889354224374,1.17618655872345,-14.10088935422437,1.177249550819397,-14.21888935422435,1.1783125429153443,-14.336889354224356,1.1798259553909303,-14.504889354224368,1.1817537546157837,-14.718889354224363,1.184204041481018,-14.990889354224361,1.1873209505081175,-15.336889354224356,1.1702950601577762,-13.446889354224364,1.04935,1.1772891878128053,1.0,65.26886035312992,0.6526886035312992,1,1.0348407142857143,0.008272142857142886,0.013837188193904278,1.0,0.027674376387808564,0.0,1.1727453470230105,1.1817537546157837,-13.718889354224363,14.718889354224363,14.718889354224363,-2.8593486403827306e-05,,0.007428810629462932,0.0,0.0004239999999997579,neutral,0.5,0.0,0.0,0,0
2025-01-28 00:00:00+00:00,1.04912,1.04932,1.04135,1.04298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1727453470230105,-14.404915151387208,1.174871331214905,-14.640915151387219,1.17618655872345,-14.786915151387214,1.177249550819397,-14.904915151387195,1.1783125429153443,-15.0229151513872,1.1798259553909303,-15.190915151387212,1.1817537546157837,-15.404915151387208,1.184204041481018,-15.676915151387206,1.1873209505081175,-16.022915151387203,1.1702950601577762,-14.13291515138721,1.0453350000000001,1.1772891878128053,1.0,60.39732640178244,0.6039732640178245,1,1.0356407142857142,0.008236428571428605,0.007086710297352211,1.0,0.014173420594704389,0.0,1.1727453470230105,1.1817537546157837,-14.404915151387208,15.404915151387208,15.404915151387208,-0.005890426627015999,,0.007672649580096029,0.0,0.00038800000000005497,neutral,0.5,0.0,0.0,0,0
2025-01-29 00:00:00+00:00,1.04296,1.04436,1.03821,1.04207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1727453470230105,-14.50593189498238,1.174871331214905,-14.741931894982391,1.17618655872345,-14.887931894982387,1.177249550819397,-15.005931894982368,1.1783125429153443,-15.123931894982373,1.1798259553909303,-15.291931894982385,1.1817537546157837,-15.50593189498238,1.184204041481018,-15.777931894982377,1.1873209505081175,-16.123931894982373,1.1702950601577762,-14.233931894982382,1.041285,1.1772891878128053,1.0,61.505010398941145,0.6150501039894114,1,1.03651,0.008403571428571463,0.005364154711483738,1.0,0.01072830942296743,0.0,1.1727453470230105,1.1817537546157837,-14.50593189498238,15.50593189498238,15.50593189498238,-0.0008724999520604015,,0.00784402855345191,0.0,0.0003435000000000521,neutral,0.5,0.0,0.0,0,0
2025-01-30 00:00:00+00:00,1.04203,1.04679,1.03859,1.03875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1727453470230105,-14.874476497988951,1.174871331214905,-15.110476497988962,1.17618655872345,-15.256476497988958,1.177249550819397,-15.374476497988939,1.1783125429153443,-15.492476497988944,1.1798259553909303,-15.660476497988956,1.1817537546157837,-15.874476497988951,1.184204041481018,-16.14647649798895,1.1873209505081175,-16.492476497988946,1.1702950601577762,-14.602476497988953,1.04269,1.1772891878128053,1.0,64.14908302110038,0.6414908302110038,1,1.0375349999999999,0.008279285714285758,0.001171044832222709,1.0,0.0023420896644453792,0.0,1.1727453470230105,1.1817537546157837,-14.874476497988951,15.874476497988951,15.874476497988951,-0.0031859663938123006,,0.0075893019407168635,0.0,0.0006280000000000729,neutral,0.5,0.0,0.0,0,0
