timestamp,open,high,low,close,volume,Dividends,Stock Splits,"('timestamp', '')","('open', 'EURAUD=X')","('high', 'EURAUD=X')","('low', 'EURAUD=X')","('close', 'EURAUD=X')","('volume', 'EURAUD=X')",fib_0.0,fib_0.0_norm,fib_0.236,fib_0.236_norm,fib_0.382,fib_0.382_norm,fib_0.5,fib_0.5_norm,fib_0.618,fib_0.618_norm,fib_0.786,fib_0.786_norm,fib_1.0,fib_1.0_norm,fib_1.272,fib_1.272_norm,fib_1.618,fib_1.618_norm,fib_-0.272,fib_-0.272_norm,Fibonacci,fibonacci_norm,Fibonacci_score,RSI,RSI_norm,RSI_score,SMA,ATR,SMA_norm,ATR_norm,SMA_score,ATR_score,support,resistance,support_norm,resistance_norm,support_resistance_score,price_change,volume_change,rolling_close_std,rolling_volume,trend,wyckoff_phase,wyckoff_score,ML_TP,ML_SL,ML_CONFIDENCE_QUALITY,ML_MARKET_BIAS_SCORE
2025-05-08 16:00:00+00:00,1.753290057182312,1.754080057144165,1.750349998474121,1.7510000467300415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.788280010223389,-1.8044475474441906,1.7931557803153992,-2.040447547444186,1.7961721465587617,-2.1864475474441876,1.7986100316047668,-2.3044475474441852,1.8010479166507722,-2.4224475474441935,1.8045188038349151,-2.5904475474441875,1.808940052986145,-2.8044475474441906,1.8145595846176148,-3.0764475474441957,1.8217079594135284,-3.4224475474441935,1.7826604785919191,-1.5324475474441852,1.752215027809143,1.798700935792923,1.0,41.43246522802227,0.41432465228022264,-1,1.7574885828154427,0.003633584295000317,0.0,1.0,0.0,0.0,1.788280010223389,1.808940052986145,-1.8044475474441906,2.8044475474441906,2.8044475474441906,-0.001385833563863681,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 17:00:00+00:00,1.7509599924087524,1.7532299757003784,1.7506099939346311,1.7530900239944458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.788280010223389,-1.7032871922404782,1.7931557803153992,-1.9392871922404733,1.7961721465587617,-2.085287192240475,1.7986100316047668,-2.203287192240473,1.8010479166507722,-2.321287192240481,1.8045188038349151,-2.489287192240475,1.808940052986145,-2.703287192240478,1.8145595846176148,-2.9752871922404833,1.8217079594135284,-3.321287192240481,1.7826604785919191,-1.4312871922404728,1.7519199848175049,1.798700935792923,1.0,47.28556097668907,0.47285560976689067,0,1.7574050171034676,0.0036864365850175973,0.0,1.0,0.0,0.0,1.788280010223389,1.808940052986145,-1.7032871922404782,2.703287192240478,2.703287192240478,0.0011935906388507167,,,,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 18:00:00+00:00,1.753000020980835,1.755079984664917,1.752310037612915,1.7547199726104736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.788280010223389,-1.6243934244615392,1.7931557803153992,-1.8603934244615343,1.7961721465587617,-2.0063934244615362,1.7986100316047668,-2.124393424461534,1.8010479166507722,-2.242393424461542,1.8045188038349151,-2.4103934244615357,1.808940052986145,-2.6243934244615392,1.8145595846176148,-2.8963934244615444,1.8217079594135284,-3.242393424461542,1.7826604785919191,-1.3523934244615339,1.753695011138916,1.798700935792923,1.0,51.10241820768139,0.5110241820768139,0,1.7574414440563746,0.0037471396582467215,0.0,1.0,0.0,0.0,1.788280010223389,1.808940052986145,-1.6243934244615392,2.6243934244615392,2.6243934244615392,0.0009297575102926725,,0.003029049290500154,0.0,,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 19:00:00+00:00,1.7547500133514404,1.755270004272461,1.7514300346374512,1.753890037536621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.788280010223389,-1.6645644484706794,1.7931557803153992,-1.9005644484706745,1.7961721465587617,-2.046564448470676,1.7986100316047668,-2.164564448470674,1.8010479166507722,-2.282564448470682,1.8045188038349151,-2.450564448470676,1.808940052986145,-2.664564448470679,1.8145595846176148,-2.9365644484706848,1.8217079594135284,-3.282564448470682,1.7826604785919191,-1.392564448470674,1.753350019454956,1.798700935792923,1.0,49.077171559582546,0.49077171559582544,0,1.7574100153786796,0.0037728548049926758,0.0,1.0,0.0,0.0,1.788280010223389,1.808940052986145,-1.6645644484706794,2.664564448470679,2.6645644484706796,-0.00047297294543124924,,0.003088811482700786,0.0,-0.00018099546432504,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 20:00:00+00:00,1.7537399530410769,1.7545000314712524,1.752709984779358,1.7533999681472778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.788280010223389,-1.6882850861755883,1.7931557803153992,-1.9242850861755834,1.7961721465587617,-2.070285086175585,1.7986100316047668,-2.1882850861755827,1.8010479166507722,-2.306285086175591,1.8045188038349151,-2.474285086175585,1.808940052986145,-2.688285086175588,1.8145595846176148,-2.9602850861755936,1.8217079594135284,-3.306285086175591,1.7826604785919191,-1.416285086175583,1.7536050081253052,1.798700935792923,1.0,32.205862591902516,0.3220586259190252,-1,1.7569364394460405,0.003439281667981829,0.0,1.0,0.0,0.0,1.788280010223389,1.808940052986145,-1.6882850861755883,2.688285086175588,2.688285086175588,-0.00027941853756785484,,0.003163693336654787,0.0,-0.00011100172996525437,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 21:00:00+00:00,1.7533600330352783,1.7546099424362185,1.751270055770874,1.7538599967956543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.788280010223389,-1.6660184987508149,1.7931557803153992,-1.90201849875081,1.7961721465587617,-2.0480184987508117,1.7986100316047668,-2.1660184987508093,1.8010479166507722,-2.2840184987508176,1.8045188038349151,-2.4520184987508116,1.808940052986145,-2.6660184987508146,1.8145595846176148,-2.93801849875082,1.8217079594135284,-3.2840184987508176,1.7826604785919191,-1.3940184987508095,1.7529399991035461,1.798700935792923,1.0,34.787130238290516,0.34787130238290515,-1,1.7565328649112157,0.003481413636888792,0.0,1.0,0.0,0.0,1.788280010223389,1.808940052986145,-1.6660184987508149,2.6660184987508146,2.666018498750815,0.000262363782784103,,0.0031982496751608177,0.0,-5.050301551801084e-05,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 22:00:00+00:00,1.7530699968338013,1.75518000125885,1.752910017967224,1.7544599771499634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.788280010223389,-1.6369778834336641,1.7931557803153992,-1.8729778834336595,1.7961721465587617,-2.0189778834336614,1.7986100316047668,-2.136977883433659,1.8010479166507722,-2.2549778834336673,1.8045188038349151,-2.422977883433661,1.808940052986145,-2.6369778834336643,1.8145595846176148,-2.9089778834336695,1.8217079594135284,-3.2549778834336673,1.7826604785919191,-1.3649778834336588,1.754045009613037,1.798700935792923,1.0,35.309550797916785,0.35309550797916783,-1,1.7561400021825517,0.0034906949315752617,0.0,1.0,0.0,0.0,1.788280010223389,1.808940052986145,-1.6369778834336641,2.6369778834336643,2.636977883433664,0.00034209136157126174,,0.003194616631474533,0.0,5.501508712590919e-06,neutral,0.5,0.0,0.0,LOW,0
2025-05-08 23:00:00+00:00,1.7547600269317627,1.756160020828247,1.753980040550232,1.7559599876403809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.788280010223389,-1.5643734601203907,1.7931557803153992,-1.8003734601203858,1.7961721465587617,-1.9463734601203877,1.7986100316047668,-2.064373460120385,1.8010479166507722,-2.1823734601203935,1.8045188038349151,-2.3503734601203874,1.808940052986145,-2.5643734601203905,1.8145595846176148,-2.836373460120396,1.8217079594135284,-3.1823734601203935,1.7826604785919191,-1.2923734601203853,1.7550700306892395,1.798700935792923,1.0,40.20815971914396,0.40208159719143954,-1,1.7558578593390328,0.003450691699981721,5.816433306650543e-05,1.0,0.00011632866613298098,0.0,1.788280010223389,1.808940052986145,-1.5643734601203907,2.5643734601203905,2.5643734601203905,0.0008549699109432485,,0.0031567052479710687,0.0,8.500218391427339e-05,neutral,0.5,0.0,0.0,LOW,0
2025-05-09 00:00:00+00:00,1.7558599710464478,1.756790041923523,1.7542599439620972,1.756749987602234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.788280010223389,-1.5261353997772928,1.7931557803153992,-1.762135399777288,1.7961721465587617,-1.9081353997772899,1.7986100316047668,-2.0261353997772873,1.8010479166507722,-2.1441353997772956,1.8045188038349151,-2.3121353997772895,1.808940052986145,-2.5261353997772926,1.8145595846176148,-2.798135399777298,1.8217079594135284,-3.1441353997772956,1.7826604785919191,-1.2541353997772875,1.75552499294281,1.798700935792923,1.0,45.063196397745585,0.45063196397745586,0,1.755718571799142,0.0033778463091169403,0.0005874607808216431,1.0,0.0011749215616433384,0.0,1.788280010223389,1.808940052986145,-1.5261353997772928,2.5261353997772926,2.526135399777293,0.0004498963344345963,,0.0031105667188259752,0.0,0.0001269996166228804,neutral,0.5,0.0,0.0,LOW,0
2025-05-09 01:00:00+00:00,1.7567600011825562,1.7571799755096436,1.7539600133895874,1.7551300525665283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.788280010223389,-1.6045444841295309,1.7931557803153992,-1.840544484129526,1.7961721465587617,-1.9865444841295279,1.7986100316047668,-2.1045444841295256,1.8010479166507722,-2.222544484129534,1.8045188038349151,-2.3905444841295274,1.808940052986145,-2.604544484129531,1.8145595846176148,-2.876544484129536,1.8217079594135284,-3.222544484129534,1.7826604785919191,-1.3325444841295255,1.7555699944496155,1.798700935792923,1.0,36.53956987290351,0.36539569872903516,-1,1.7553407209260123,0.0034321291106088137,0.0,1.0,0.0,0.0,1.788280010223389,1.808940052986145,-1.6045444841295309,2.604544484129531,2.604544484129531,-0.0009221204196032673,,0.003084536031524312,0.0,4.0000677108853466e-05,neutral,0.5,0.0,0.0,LOW,0
2025-05-09 02:00:00+00:00,1.7552000284194946,1.7576500177383425,1.753059983253479,1.753790020942688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.788280010223389,-1.6694055126970035,1.7931557803153992,-1.9054055126969986,1.7961721465587617,-2.0514055126970003,1.7986100316047668,-2.169405512696998,1.8010479166507722,-2.2874055126970063,1.8045188038349151,-2.4554055126970002,1.808940052986145,-2.6694055126970033,1.8145595846176148,-2.941405512697009,1.8217079594135284,-3.2874055126970063,1.7826604785919191,-1.3974055126969982,1.7553550004959106,1.798700935792923,1.0,33.86011087449293,0.3386011087449293,-1,1.7548592942101615,0.0035114118031093528,0.0,1.0,0.0,0.0,1.788280010223389,1.808940052986145,-1.6694055126970035,2.6694055126970033,2.6694055126970033,-0.0007634942048202475,,0.0030415386238257054,0.0,-0.0003120005130767822,neutral,0.5,0.0,0.0,LOW,0
2025-05-09 03:00:00+00:00,1.7538199424743652,1.7543699741363523,1.751389980316162,1.7518999576568604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.788280010223389,-1.7608895094888617,1.7931557803153992,-1.9968895094888568,1.7961721465587617,-2.142889509488859,1.7986100316047668,-2.2608895094888566,1.8010479166507722,-2.378889509488865,1.8045188038349151,-2.5468895094888584,1.808940052986145,-2.760889509488862,1.8145595846176148,-3.032889509488867,1.8217079594135284,-3.378889509488865,1.7826604785919191,-1.4888895094888563,1.7528799772262573,1.798700935792923,1.0,32.53549406420785,0.32535494064207854,-1,1.754317147391183,0.0035278456551688536,0.0,1.0,0.0,0.0,1.788280010223389,1.808940052986145,-1.7608895094888617,2.760889509488862,2.7608895094888615,-0.0010777021554790878,,0.003101233496679432,0.0,-0.0003805041313171831,neutral,0.5,0.0,0.0,LOW,0
2025-05-09 04:00:00+00:00,1.7518600225448608,1.753290057182312,1.751270055770874,1.751729965209961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.788280010223389,-1.7691175876613745,1.7931557803153992,-2.0051175876613696,1.7961721465587617,-2.1511175876613717,1.7986100316047668,-2.269117587661369,1.8010479166507722,-2.3871175876613773,1.8045188038349151,-2.555117587661371,1.808940052986145,-2.7691175876613747,1.8145595846176148,-3.04111758766138,1.8217079594135284,-3.3871175876613773,1.7826604785919191,-1.4971175876613692,1.752280056476593,1.798700935792923,1.0,32.92949034719058,0.3292949034719058,-1,1.7537935716765267,0.0033599904605320996,0.0,1.0,0.0,0.0,1.788280010223389,1.808940052986145,-1.7691175876613745,2.7691175876613747,2.7691175876613743,-9.703319310927494e-05,,0.003090283544927059,0.0,-0.0004115045070647305,neutral,0.5,0.0,0.0,LOW,0
